number_of_words,number_of_characters,average_word_len,number_of_stop_words,number_of_tags,number_of_hash_tags,readability,number_of_digits,number_of_secure_links,number_of_unsecured_links,number_of_percent,number_of_exclamation_marks,number_of_question_marks,number_of_commas,number_of_points,number_of_male_terms,number_of_female_terms,number_of_emoji,number_of_tildes,number_of_dollars,number_of_circumflex_accents,number_of_ampersands,number_of_stars,number_of_parenthesis,number_of_minuses,number_of_underscores,number_of_equals,number_of_pluses,number_of_brackets,number_of_curly_brackets,number_of_vertical_bars,number_of_semicolons,number_of_colons,number_of_apostrophes,number_of_grave_accents,number_of_quotation_marks,number_of_slashes,number_of_less_grater_than_signs,author_class
20.32,122.11,4.9367524530699045,7.02,0.99,0.22,-2.4446291338582675,1.05,0.37,0.37,0.04,0.09,0.08,0.64,1.47,1.87,0.3,0.575,0.0,0.0,0.0,0.05,0.08,0.05,0.16,0.14,0.0,0.01,0.0,0.0,0.0,0.06,1.01,0.4,0.0,0.05,1.1,0.0,1
18.69,115.54,5.093093470238316,6.42,1.1,0.27,-2.7639283574103786,1.28,0.41,0.41,0.02,0.03,0.04,0.56,1.41,1.23,0.13,0.56,0.0,0.0,0.0,0.07,0.05,0.03,0.1,0.08,0.0,0.0,0.0,0.0,0.0,0.07,1.02,0.29,0.0,0.07,1.24,0.0,1
20.24,119.49,4.801031210385998,7.25,0.95,0.16,-2.700056126482213,1.32,0.45,0.45,0.0,0.04,0.09,0.72,1.33,1.46,0.2,0.535,0.0,0.0,0.0,0.01,0.02,0.06,0.18,0.12,0.0,0.0,0.0,0.0,0.0,0.01,1.05,0.34,0.0,0.18,1.34,0.0,1
22.8,136.62,4.858945850873987,8.36,1.32,0.24,-1.4087017543859623,1.19,0.35,0.35,0.02,0.03,0.09,0.54,1.58,1.86,0.38,0.465,0.0,0.0,0.0,0.05,0.07,0.06,0.22,0.18,0.0,0.0,0.0,0.0,0.0,0.05,0.91,0.45,0.0,0.33,1.09,0.0,1
20.7,127.15,4.939316904355911,7.0,1.19,0.21,-1.7538115942028973,1.23,0.37,0.37,0.03,0.17,0.11,0.52,1.32,1.69,0.21,0.6,0.0,0.0,0.0,0.06,0.0,0.08,0.25,0.18,0.0,0.01,0.0,0.0,0.0,0.07,1.04,0.16,0.0,0.19,1.13,0.0,1
21.23,125.03,4.752121609218444,7.43,0.98,0.21,-2.2412467734338186,1.4,0.39,0.39,0.04,0.1,0.12,0.39,1.33,1.59,0.27,0.69,0.0,0.02,0.0,0.05,0.0,0.14,0.13,0.12,0.0,0.01,0.0,0.0,0.0,0.05,1.18,0.34,0.0,0.1,1.16,0.0,1
20.22,123.91,4.981120763675186,6.87,1.33,0.26,-2.008453214638971,1.63,0.43,0.44,0.0,0.16,0.08,0.39,1.29,1.41,0.17,0.665,0.0,0.0,0.0,0.04,0.0,0.09,0.21,0.21,0.0,0.0,0.0,0.0,0.01,0.04,1.21,0.32,0.0,0.15,1.25,0.0,1
19.56,115.76,4.833255141349256,6.5,1.12,0.63,-3.147489570552146,1.86,0.47,0.48,0.0,0.38,0.12,0.19,1.51,1.65,0.18,0.825,0.0,0.02,0.0,0.04,0.0,0.01,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.07,1.07,0.37,0.0,0.06,1.38,0.0,1
18.03,106.64,4.672380704407324,5.37,1.26,0.49,-4.0555823072656665,2.02,0.68,0.68,0.01,0.37,0.16,0.33,1.74,1.29,0.1,1.145,0.0,0.0,0.0,0.03,0.0,0.02,0.25,0.16,0.01,0.04,0.0,0.0,0.04,0.05,1.53,0.4,0.0,0.02,2.02,0.0,1
18.23,107.88,4.700894281848444,5.7,1.2,0.52,-3.8327958859023568,2.11,0.62,0.62,0.0,0.38,0.19,0.21,1.59,1.56,0.15,1.14,0.0,0.01,0.0,0.02,0.0,0.03,0.11,0.04,0.0,0.02,0.0,0.0,0.0,0.04,1.32,0.4,0.0,0.1,1.83,0.0,1
17.73,108.75,4.920063640536645,5.43,1.45,0.49,-3.3576463056965586,2.46,0.49,0.49,0.0,0.24,0.12,0.23,1.69,1.44,0.11,1.265,0.0,0.0,0.0,0.05,0.02,0.0,0.19,0.14,0.0,0.0,0.0,0.0,0.0,0.06,1.17,0.46,0.0,0.04,1.53,0.0,1
18.76,112.85,4.8596664433334205,5.96,1.28,0.52,-3.3422567164179107,1.77,0.48,0.49,0.0,0.25,0.12,0.27,1.54,1.48,0.23,1.02,0.01,0.01,0.0,0.03,0.04,0.02,0.14,0.08,0.0,0.03,0.0,0.0,0.02,0.06,1.18,0.38,0.0,0.16,1.45,0.0,1
18.57,111.0,4.707374824995279,6.0,1.27,0.43,-3.8678938610662357,2.24,0.52,0.52,0.0,0.49,0.1,0.24,1.67,1.37,0.18,1.32,0.0,0.0,0.0,0.04,0.0,0.06,0.19,0.05,0.03,0.07,0.0,0.0,0.01,0.09,1.48,0.38,0.0,0.12,1.47,0.0,1
19.99,113.94,4.538361828378253,6.77,1.13,0.29,-3.579192646323161,2.07,0.53,0.53,0.02,0.27,0.12,0.34,1.53,1.62,0.2,1.275,0.0,0.0,0.0,0.06,0.0,0.02,0.06,0.11,0.01,0.0,0.0,0.0,0.01,0.07,1.55,0.33,0.0,0.05,1.6,0.0,1
19.17,112.64,4.684666690691418,5.9,1.25,0.53,-3.552510641627542,2.31,0.49,0.49,0.01,0.36,0.1,0.39,1.43,1.46,0.14,1.16,0.0,0.0,0.0,0.02,0.04,0.02,0.24,0.07,0.0,0.04,0.0,0.0,0.0,0.03,1.6,0.22,0.0,0.08,1.45,0.0,1
19.16,111.49,4.6432005525346,6.34,1.15,0.38,-3.6648860125260967,2.12,0.44,0.44,0.0,0.29,0.06,0.54,1.45,1.31,0.16,0.98,0.0,0.01,0.0,0.0,0.0,0.03,0.1,0.08,0.0,0.0,0.0,0.0,0.0,0.02,1.44,0.2,0.0,0.06,1.31,0.0,1
19.19,113.36,4.654451585209658,5.65,1.2,0.55,-3.764680614903595,2.48,0.65,0.65,0.01,0.31,0.01,0.42,1.57,1.41,0.14,1.32,0.0,0.0,0.0,0.01,0.0,0.0,0.19,0.09,0.0,0.0,0.0,0.0,0.0,0.01,1.6,0.24,0.0,0.05,1.97,0.0,1
13.63,81.08,4.941154083206788,4.05,0.93,0.09,-5.659919955979456,1.39,0.45,0.46,0.0,0.23,0.22,0.12,1.49,1.09,0.17,0.375,0.0,0.0,0.0,0.0,0.05,0.08,0.05,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.69,0.39,0.0,0.06,1.36,0.0,1
12.24,73.78,5.012655636258743,3.84,1.08,0.03,-5.947935947712418,1.57,0.41,0.41,0.0,0.2,0.19,0.05,1.7,0.9,0.22,0.28,0.0,0.0,0.0,0.0,0.07,0.05,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.38,0.0,0.04,1.25,0.0,1
14.54,86.53,5.207182883866512,4.87,1.14,0.01,-4.985149656121045,1.42,0.24,0.24,0.0,0.12,0.29,0.12,1.75,1.16,0.21,0.185,0.0,0.0,0.0,0.01,0.1,0.05,0.07,0.12,0.0,0.0,0.0,0.0,0.0,0.02,0.37,0.38,0.0,0.08,0.73,0.0,1
14.28,85.29,5.484299439368701,5.0,1.16,0.04,-4.889287394957982,1.27,0.21,0.21,0.03,0.07,0.2,0.1,1.64,1.36,0.32,0.2,0.0,0.0,0.0,0.0,0.08,0.06,0.06,0.1,0.0,0.02,0.0,0.0,0.0,0.01,0.4,0.45,0.0,0.02,0.66,0.0,1
14.83,90.32,5.149184608401182,5.11,1.33,0.01,-4.881013418745784,1.48,0.21,0.21,0.0,0.12,0.19,0.15,1.83,1.1,0.1,0.165,0.0,0.0,0.0,0.0,0.06,0.07,0.07,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.5,0.0,0.08,0.69,0.0,1
14.05,81.72,5.093899549483202,5.21,0.94,0.0,-5.7264430604982195,1.33,0.25,0.25,0.0,0.14,0.2,0.22,1.78,1.22,0.15,0.19,0.0,0.0,0.0,0.0,0.12,0.05,0.03,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.56,0.0,0.1,0.77,0.0,1
11.65,71.56,5.225227423514034,3.96,1.2,0.0,-5.64787339055794,1.04,0.26,0.26,0.0,0.1,0.23,0.09,1.43,0.93,0.27,0.195,0.0,0.0,0.0,0.0,0.06,0.06,0.03,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.36,0.0,0.02,0.81,0.0,1
12.33,74.25,5.320071708186348,4.27,1.17,0.03,-5.278461394971615,1.01,0.23,0.23,0.0,0.14,0.1,0.15,1.56,1.02,0.23,0.195,0.0,0.0,0.0,0.0,0.03,0.05,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.32,0.0,0.06,0.73,0.0,1
11.5,69.99,5.308969550879318,3.65,1.04,0.06,-5.6359565217391285,0.85,0.21,0.21,0.01,0.12,0.13,0.1,1.33,0.93,0.14,0.265,0.0,0.0,0.0,0.0,0.03,0.1,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.39,0.0,0.1,0.64,0.0,1
15.83,96.41,5.196541207453769,5.67,1.73,0.02,-4.101454769425141,1.42,0.2,0.2,0.02,0.08,0.22,0.11,1.62,1.48,0.25,0.15,0.0,0.0,0.0,0.0,0.04,0.09,0.03,0.13,0.0,0.02,0.0,0.0,0.0,0.01,0.3,0.51,0.0,0.05,0.6,0.0,1
12.32,72.01,4.7650874441639495,3.99,0.5,0.31,-5.99623896103896,0.69,0.0,0.18,0.0,0.39,0.13,0.37,1.07,0.87,0.08,0.29,0.0,0.0,0.0,0.08,0.0,0.01,0.1,0.14,0.02,0.02,0.0,0.0,0.0,0.11,0.58,0.19,0.0,0.01,0.54,0.0,1
14.19,85.0,4.94179926436408,4.81,0.94,0.43,-5.099733685694151,0.99,0.0,0.19,0.0,0.46,0.04,0.25,1.09,0.81,0.09,0.34,0.0,0.01,0.0,0.06,0.0,0.01,0.08,0.15,0.0,0.0,0.0,0.0,0.0,0.08,0.56,0.23,0.0,0.13,0.55,0.0,1
15.02,85.3,4.617254824258592,5.23,0.55,0.45,-5.599843142476697,0.8,0.0,0.19,0.01,0.42,0.07,0.37,1.13,0.96,0.03,0.27,0.0,0.01,0.0,0.06,0.0,0.0,0.14,0.08,0.0,0.01,0.0,0.0,0.0,0.07,0.54,0.26,0.0,0.22,0.53,0.0,1
14.94,84.78,4.606992978169909,5.29,0.38,0.59,-5.3640693440428375,0.84,0.12,0.33,0.0,0.25,0.09,0.36,1.34,0.95,0.06,0.335,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.09,0.0,0.01,0.0,0.0,0.0,0.08,0.51,0.32,0.0,0.2,0.99,0.0,1
15.89,92.2,4.753064073044928,5.51,0.58,0.81,-4.5065563876651975,0.84,0.01,0.11,0.01,0.27,0.14,0.41,1.16,1.07,0.17,0.165,0.0,0.02,0.0,0.11,0.0,0.01,0.08,0.08,0.01,0.02,0.0,0.0,0.0,0.11,0.33,0.21,0.0,0.11,0.34,0.0,1
14.66,80.87,4.432305999543518,5.1,0.28,0.53,-5.775601364256479,0.8,0.0,0.27,0.0,0.21,0.05,0.27,1.13,0.87,0.02,0.19,0.0,0.01,0.0,0.11,0.0,0.0,0.14,0.03,0.03,0.0,0.0,0.0,0.0,0.11,0.38,0.36,0.0,0.08,0.82,0.0,1
16.08,93.1,4.877996803450106,5.58,0.51,0.93,-4.578252736318408,1.18,0.03,0.23,0.0,0.49,0.11,0.31,1.13,0.98,0.08,0.24,0.0,0.02,0.0,0.07,0.0,0.0,0.15,0.02,0.01,0.02,0.0,0.0,0.0,0.1,0.42,0.4,0.0,0.16,0.69,0.0,1
16.5,98.34,4.926061492887194,5.58,0.31,1.28,-4.077424242424241,0.97,0.02,0.27,0.0,0.16,0.14,0.42,1.29,1.35,0.13,0.24,0.0,0.01,0.0,0.05,0.0,0.09,0.17,0.07,0.01,0.0,0.0,0.0,0.0,0.07,0.48,0.32,0.0,0.23,0.8,0.0,1
15.3,90.21,4.721674823572917,5.13,0.46,1.07,-4.671627450980392,1.16,0.0,0.28,0.01,0.31,0.07,0.52,1.03,1.02,0.14,0.21,0.02,0.02,0.0,0.16,0.0,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.4,0.19,0.0,0.13,0.85,0.0,1
14.23,83.93,4.762820410850942,4.33,0.39,1.24,-5.272204427266338,1.65,0.09,0.29,0.0,0.35,0.13,0.34,0.82,0.9,0.11,0.25,0.0,0.15,0.0,0.05,0.0,0.01,0.13,0.04,0.01,0.05,0.0,0.0,0.0,0.07,0.46,0.25,0.0,0.23,0.91,0.0,1
16.32,91.28,4.717052311459612,6.02,0.92,0.05,-5.060494117647057,0.76,0.2,0.2,0.0,0.08,0.2,0.35,2.04,1.13,0.13,0.155,0.0,0.0,0.0,0.0,0.02,0.18,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.06,0.31,0.0,0.0,0.0,0.62,0.0,1
18.42,105.99,4.84990659737902,6.71,0.93,0.11,-3.5119546145494027,1.31,0.13,0.13,0.0,0.18,0.21,0.42,1.85,1.3,0.2,0.12,0.0,0.04,0.0,0.01,0.04,0.31,0.08,0.05,0.0,0.0,0.06,0.0,0.0,0.12,0.24,0.01,0.0,0.0,0.44,0.0,1
15.2,89.18,4.836952059208147,5.51,1.09,0.07,-5.105026315789473,0.82,0.17,0.17,0.0,0.17,0.14,0.45,1.66,1.22,0.18,0.22,0.0,0.01,0.0,0.0,0.06,0.28,0.03,0.18,0.0,0.01,0.02,0.0,0.0,0.06,0.36,0.01,0.0,0.0,0.54,0.0,1
16.52,96.97,5.026892552301203,6.05,0.93,0.03,-4.254342857142856,0.57,0.18,0.18,0.0,0.08,0.21,0.55,1.95,1.35,0.18,0.17,0.0,0.01,0.0,0.0,0.02,0.2,0.1,0.16,0.0,0.0,0.0,0.0,0.0,0.06,0.3,0.0,0.0,0.0,0.55,0.0,1
15.16,89.62,5.178903661915169,5.4,1.03,0.08,-4.672718733509235,0.94,0.17,0.17,0.0,0.06,0.08,0.35,1.67,1.18,0.16,0.155,0.0,0.01,0.0,0.0,0.02,0.2,0.06,0.05,0.0,0.02,0.0,0.0,0.0,0.11,0.27,0.0,0.0,0.0,0.52,0.0,1
16.58,94.91,4.864091829925506,6.17,0.9,0.1,-4.640084680337758,1.24,0.14,0.14,0.0,0.06,0.18,0.26,1.77,1.44,0.2,0.145,0.01,0.01,0.0,0.0,0.0,0.26,0.05,0.11,0.0,0.0,0.02,0.0,0.0,0.04,0.27,0.02,0.0,0.0,0.43,0.0,1
20.02,112.18,4.698615810294306,7.81,0.86,0.04,-3.6916905094905097,0.72,0.19,0.19,0.0,0.25,0.22,0.63,1.93,1.54,0.28,0.24,0.0,0.0,0.0,0.01,0.04,0.32,0.08,0.13,0.0,0.02,0.02,0.0,0.0,0.17,0.4,0.02,0.0,0.0,0.59,0.0,1
18.91,107.07,4.868050249264615,7.35,0.93,0.11,-3.8158403490216806,0.72,0.15,0.15,0.0,0.14,0.26,0.28,1.81,1.41,0.26,0.195,0.0,0.0,0.0,0.0,0.02,0.26,0.12,0.02,0.0,0.0,0.02,0.0,0.0,0.15,0.33,0.0,0.0,0.04,0.45,0.0,1
16.84,97.67,5.1017481144811745,5.92,0.98,0.11,-4.17346888361045,0.9,0.24,0.24,0.0,0.13,0.17,0.47,1.91,1.25,0.15,0.21,0.0,0.0,0.0,0.01,0.03,0.29,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.08,0.4,0.06,0.0,0.04,0.72,0.0,1
16.99,99.74,4.996878675483409,6.14,1.02,0.1,-4.192505061801059,1.25,0.22,0.22,0.0,0.23,0.13,0.34,1.95,1.38,0.11,0.215,0.0,0.0,0.0,0.01,0.02,0.32,0.03,0.13,0.0,0.0,0.0,0.0,0.0,0.07,0.29,0.0,0.0,0.0,0.68,0.0,1
13.59,92.3,5.444674249715076,3.97,2.31,0.09,-3.795124429727739,1.66,0.26,0.26,0.0,0.0,0.17,0.11,0.99,1.24,0.2,0.21,0.0,0.01,0.0,0.02,0.0,0.12,0.03,0.47,0.0,0.0,0.0,0.0,0.0,0.04,0.4,0.13,0.0,0.02,0.78,0.0,1
15.33,93.35,5.080014816979107,5.54,1.75,0.03,-4.230869471624267,1.06,0.27,0.27,0.0,0.02,0.15,0.27,1.25,1.47,0.2,0.215,0.0,0.0,0.0,0.0,0.0,0.11,0.01,0.17,0.0,0.01,0.0,0.0,0.0,0.03,0.43,0.41,0.0,0.21,0.78,0.0,1
14.03,86.05,5.055112596084976,4.94,1.66,0.0,-4.996275766215252,1.17,0.19,0.19,0.0,0.0,0.15,0.18,0.94,1.39,0.09,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.01,0.29,0.46,0.0,0.08,0.57,0.0,1
14.78,88.99,5.266793113382067,5.69,1.4,0.0,-5.08344546684709,1.14,0.05,0.05,0.01,0.01,0.25,0.26,1.07,1.68,0.11,0.07,0.0,0.03,0.0,0.0,0.0,0.13,0.01,0.61,0.0,0.0,0.0,0.0,0.0,0.01,0.12,0.38,0.0,0.12,0.16,0.0,1
15.01,90.75,5.2399213667915845,5.37,1.46,0.03,-4.862016055962691,1.04,0.05,0.05,0.02,0.01,0.2,0.24,0.95,1.44,0.17,0.065,0.0,0.01,0.0,0.04,0.0,0.06,0.06,0.44,0.0,0.01,0.0,0.0,0.0,0.04,0.13,0.41,0.0,0.06,0.17,0.0,1
14.44,91.24,5.4965916996966335,5.07,1.52,0.04,-4.52418947368421,1.33,0.08,0.09,0.01,0.02,0.27,0.25,0.89,1.5,0.15,0.145,0.0,0.02,0.0,0.0,0.0,0.04,0.02,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.22,0.0,0.06,0.26,0.0,1
12.92,82.61,5.508828137581983,4.61,1.39,0.21,-4.751664396284829,1.14,0.14,0.14,0.0,0.01,0.2,0.1,0.98,1.38,0.16,0.12,0.0,0.02,0.0,0.0,0.0,0.02,0.06,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.18,0.0,0.02,0.42,0.0,1
14.15,87.4,5.471439619034605,4.77,1.49,0.28,-4.567613074204946,1.44,0.18,0.18,0.01,0.02,0.2,0.13,0.9,1.14,0.08,0.19,0.0,0.01,0.0,0.0,0.0,0.0,0.04,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.05,0.0,0.06,0.54,0.0,1
15.66,97.47,5.466620131806085,5.61,1.52,0.14,-3.733302426564496,1.12,0.2,0.2,0.01,0.03,0.25,0.23,1.05,1.53,0.18,0.185,0.0,0.01,0.0,0.0,0.0,0.09,0.04,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.01,0.0,0.0,0.63,0.0,1
14.34,87.72,5.39638351576297,4.96,1.43,0.13,-4.212602231520222,1.15,0.16,0.16,0.01,0.02,0.09,0.12,0.97,1.26,0.19,0.16,0.0,0.01,0.0,0.02,0.0,0.05,0.03,0.32,0.0,0.0,0.02,0.0,0.0,0.02,0.3,0.07,0.0,0.04,0.47,0.0,1
16.49,109.61,5.292781099823287,4.48,1.94,0.23,-2.6756980594299566,1.71,0.67,0.69,0.0,0.41,0.02,0.42,1.08,1.06,0.35,0.79,0.01,0.01,0.0,0.09,0.0,0.06,0.26,0.37,0.0,0.01,0.0,0.0,0.01,0.09,1.28,0.31,0.0,0.04,2.04,0.0,1
15.96,106.08,5.402490382497432,4.35,1.74,0.16,-2.6597102756892212,1.63,0.73,0.74,0.0,0.44,0.05,0.23,0.94,1.1,0.29,0.68,0.0,0.0,0.0,0.14,0.06,0.05,0.18,0.15,0.0,0.01,0.0,0.0,0.0,0.14,1.3,0.25,0.0,0.18,2.33,0.0,1
15.92,104.46,5.393701633976468,4.32,1.54,0.47,-2.3026824120602996,1.56,0.69,0.73,0.0,0.28,0.08,0.44,1.14,1.12,0.23,0.665,0.0,0.0,0.0,0.14,0.0,0.15,0.18,0.12,0.0,0.01,0.02,0.0,0.0,0.17,1.31,0.16,0.0,0.21,1.9,0.0,1
15.7,105.07,5.414149005093296,4.09,1.68,0.12,-2.589929936305733,1.46,0.69,0.73,0.0,0.39,0.07,0.31,1.02,1.02,0.25,0.66,0.0,0.0,0.0,0.14,0.0,0.1,0.2,0.29,0.0,0.07,0.0,0.0,0.0,0.14,1.26,0.27,0.0,0.14,1.94,0.0,1
16.37,106.09,5.239199961646517,4.61,1.45,0.29,-2.8912222968845427,2.03,0.75,0.76,0.0,0.4,0.05,0.31,0.98,1.02,0.22,0.64,0.01,0.0,0.0,0.14,0.0,0.16,0.18,0.07,0.0,0.01,0.0,0.0,0.01,0.14,1.28,0.56,0.0,0.16,2.14,0.0,1
15.75,105.84,5.505215025202662,4.52,1.71,0.33,-2.5173412698412694,1.84,0.67,0.67,0.02,0.36,0.04,0.27,1.0,1.23,0.31,0.59,0.01,0.0,0.0,0.03,0.0,0.18,0.16,0.14,0.0,0.01,0.0,0.0,0.0,0.03,1.18,0.38,0.0,0.18,1.94,0.0,1
15.17,95.52,5.128000439319177,4.7,1.13,0.19,-3.699804152933421,1.44,0.59,0.59,0.0,0.36,0.1,0.22,0.89,1.02,0.1,0.535,0.0,0.0,0.0,0.08,0.0,0.08,0.15,0.12,0.01,0.0,0.0,0.0,0.01,0.09,1.01,0.23,0.0,0.08,1.64,0.0,1
15.61,98.0,4.996002208206313,4.57,1.24,0.24,-3.5680833440102475,1.7,0.77,0.77,0.0,0.45,0.05,0.26,1.14,0.95,0.17,0.76,0.0,0.0,0.0,0.09,0.02,0.18,0.16,0.07,0.0,0.0,0.0,0.0,0.0,0.11,1.3,0.28,0.0,0.1,2.26,0.0,1
17.79,117.23,5.3010471705430735,5.01,1.73,0.3,-2.118454243957281,1.69,0.77,0.78,0.0,0.47,0.0,0.38,1.05,1.08,0.33,0.885,0.01,0.0,0.0,0.17,0.02,0.13,0.13,0.11,0.01,0.02,0.0,0.0,0.0,0.18,1.47,0.29,0.0,0.24,2.23,0.0,1
17.03,109.7,5.148499355157241,4.96,1.3,0.26,-2.7953933646506144,1.31,0.68,0.68,0.02,0.43,0.02,0.23,1.0,1.01,0.15,0.645,0.0,0.0,0.0,0.09,0.0,0.2,0.29,0.13,0.0,0.01,0.0,0.0,0.0,0.1,1.19,0.22,0.0,0.19,2.04,0.0,1
12.69,73.99,4.961473758447796,3.89,0.46,0.17,-5.628922064617809,1.05,0.41,0.41,0.02,0.01,0.15,0.23,1.28,0.92,0.15,0.6,0.01,0.04,0.0,0.01,0.04,0.04,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.78,0.34,0.0,0.13,1.15,0.0,1
12.2,73.17,4.808642409439919,3.56,0.55,0.54,-5.502655737704917,1.27,0.52,0.52,0.0,0.25,0.29,0.09,1.41,0.89,0.12,0.665,0.0,0.05,0.0,0.04,0.02,0.0,0.06,0.05,0.0,0.01,0.0,0.0,0.0,0.04,0.99,0.34,0.0,0.02,1.53,0.0,1
12.18,71.13,4.52922775929905,3.87,0.54,0.28,-6.325185878489325,1.11,0.43,0.43,0.0,0.08,0.69,0.15,1.19,1.08,0.15,0.585,0.03,0.04,0.0,0.01,0.0,0.02,0.1,0.05,0.0,0.0,0.04,0.0,0.0,0.01,0.85,0.35,0.0,0.0,1.29,0.0,1
13.44,76.97,4.657699301203699,4.34,0.69,0.16,-6.055096428571428,1.36,0.49,0.49,0.0,0.17,0.08,0.16,1.01,0.91,0.18,0.645,0.0,0.0,0.0,0.02,0.0,0.04,0.11,0.06,0.0,0.0,0.0,0.0,0.0,0.02,1.09,0.29,0.0,0.1,1.48,0.0,1
13.72,82.34,4.736615055997933,4.12,0.72,0.15,-5.121853061224488,1.18,0.48,0.5,0.0,0.04,0.02,0.28,1.36,1.04,0.22,0.875,0.0,0.01,0.0,0.05,0.06,0.0,0.11,0.08,0.01,0.0,0.0,0.0,0.0,0.05,1.19,0.2,0.0,0.04,1.45,0.0,1
14.39,86.09,4.96474121040801,4.34,0.71,0.2,-5.115217581653926,1.05,0.55,0.55,0.01,0.09,0.2,0.15,1.26,1.14,0.19,0.82,0.0,0.0,0.0,0.03,0.06,0.04,0.06,0.13,0.0,0.0,0.02,0.0,0.0,0.04,1.14,0.33,0.0,0.15,1.63,0.0,1
17.92,104.58,4.717682357170634,5.99,0.87,0.12,-3.76794107142857,1.14,0.34,0.35,0.01,0.14,0.19,0.46,1.36,1.58,0.16,0.645,0.01,0.02,0.0,0.02,0.0,0.03,0.07,0.11,0.0,0.0,0.02,0.0,0.0,0.02,1.15,0.39,0.0,0.12,0.95,0.0,1
13.11,77.97,4.994027403852661,4.18,0.72,0.32,-5.706695728451564,1.03,0.35,0.37,0.0,0.57,0.42,0.15,0.9,0.97,0.2,0.515,0.0,0.0,0.0,0.03,0.02,0.06,0.17,0.12,0.0,0.0,0.0,0.02,0.0,0.04,0.83,0.32,0.0,0.05,1.12,0.0,1
13.77,81.53,5.04941897806687,4.36,0.7,0.1,-5.335168409586057,0.91,0.31,0.31,0.0,0.02,0.12,0.28,0.95,1.17,0.21,0.685,0.0,0.0,0.0,0.01,0.0,0.03,0.13,0.12,0.0,0.0,0.0,0.0,0.01,0.01,0.87,0.2,0.0,0.1,0.85,0.0,1
14.68,83.54,4.759738998399269,4.86,0.59,0.17,-5.7331923705722065,1.75,0.46,0.46,0.0,0.14,0.12,0.19,1.03,1.08,0.18,0.595,0.0,0.13,0.0,0.04,0.0,0.07,0.18,0.05,0.0,0.01,0.0,0.0,0.0,0.05,0.93,0.25,0.0,0.08,1.43,0.0,1
16.27,102.73,5.108948344621758,4.57,0.75,0.13,-2.7100964351567285,2.11,0.34,0.93,0.05,0.02,0.1,0.26,1.3,0.76,0.06,0.58,0.0,0.0,0.0,0.08,0.0,0.04,0.24,0.16,0.02,0.13,0.02,0.0,0.01,0.09,1.16,0.11,0.0,0.08,2.78,0.0,1
20.71,126.19,4.865602598721056,5.02,0.28,0.15,-1.769787590535973,2.81,1.59,1.62,0.02,0.01,0.21,0.36,1.65,1.07,0.06,0.92,0.0,0.01,0.0,0.1,0.0,0.04,0.14,0.12,0.0,0.01,0.0,0.0,0.01,0.1,1.84,0.07,0.0,0.08,4.86,0.0,1
22.6,135.69,4.768207473609535,5.37,0.11,0.03,-1.570424778761062,3.11,1.92,1.92,0.0,0.01,0.22,0.5,1.9,1.21,0.12,1.045,0.0,0.01,0.0,0.02,0.0,0.03,0.15,0.04,0.0,0.0,0.0,0.0,0.0,0.03,2.09,0.01,0.0,0.01,5.69,0.0,1
23.26,138.77,4.7410827358895675,5.83,0.06,0.01,-1.2222973344797925,3.08,1.96,1.96,0.0,0.01,0.2,0.39,1.98,1.38,0.14,1.02,0.0,0.04,0.0,0.01,0.0,0.03,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.02,2.04,0.02,0.0,0.02,5.87,0.0,1
22.88,138.22,4.796925957397199,5.48,0.1,0.07,-1.3341076923076933,3.22,1.93,1.93,0.0,0.0,0.25,0.45,2.01,1.39,0.08,1.025,0.0,0.03,0.0,0.01,0.0,0.06,0.12,0.02,0.0,0.0,0.0,0.0,0.0,0.01,2.05,0.01,0.0,0.0,5.79,0.0,1
20.31,128.07,5.125679893179251,5.68,1.28,0.3,-1.1968203348104378,1.69,0.97,1.03,0.01,0.15,0.14,0.4,1.07,1.01,0.05,0.93,0.0,0.0,0.0,0.08,0.02,0.15,0.18,0.17,0.0,0.05,0.0,0.0,0.0,0.1,1.86,0.25,0.0,0.03,2.74,0.0,1
