number_of_words,number_of_characters,average_word_len,number_of_stop_words,number_of_tags,number_of_hash_tags,readability,number_of_digits,number_of_secure_links,number_of_unsecured_links,number_of_percent,number_of_exclamation_marks,number_of_question_marks,number_of_commas,number_of_points,number_of_male_terms,number_of_female_terms,number_of_emoji,number_of_tildes,number_of_dollars,number_of_circumflex_accents,number_of_ampersands,number_of_stars,number_of_parenthesis,number_of_minuses,number_of_underscores,number_of_equals,number_of_pluses,number_of_brackets,number_of_curly_brackets,number_of_vertical_bars,number_of_semicolons,number_of_colons,number_of_apostrophes,number_of_grave_accents,number_of_quotation_marks,number_of_slashes,number_of_less_grater_than_signs,number_of_words_in_bot_popular_words,number_of_words_in_human_popular_words,number_of_different_words,author_class
20.23,124.29,5.115501990563342,7.33,1.1,0.16,3.627233366287694,1.33,0.33,0.33,0.0,0.15,0.12,0.51,2.03,0.29,0.05,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.0,0.0,0.0,0.0,0.01,0.01,0.67,0.0,0.0,0.12,0.95,0.0,0.74,1.01,0.39149777558082055,1
18.13,109.25,4.940866666501494,6.71,0.77,0.17,2.4085543849972417,0.9,0.17,0.17,0.0,0.16,0.05,0.52,2.02,0.32,0.03,0.3,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.04,0.0,0.1,0.51,0.0,0.41,1.24,0.41312741312741313,1
19.65,120.39,5.035321307796193,7.25,0.88,0.22,3.2789961832061074,1.32,0.32,0.32,0.0,0.03,0.1,0.62,1.67,0.1,0.01,0.39,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.06,0.0,0.0,0.0,0.0,0.0,0.02,0.64,0.0,0.0,0.22,0.95,0.0,0.82,1.09,0.366412213740458,1
15.26,96.61,5.290223825252816,4.73,0.84,0.22,2.478438007863698,1.33,0.39,0.39,0.0,0.14,0.05,0.44,1.83,0.25,0.01,0.44,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.13,0.0,0.0,0.0,0.0,0.0,0.03,0.72,0.0,0.0,0.14,1.17,0.0,0.91,0.86,0.43774574049803405,1
21.83,138.18,5.152776865803944,7.92,1.97,0.12,5.010186486486486,1.74,0.36,0.36,0.02,0.07,0.12,0.51,1.97,0.35,0.05,0.38,0.02,0.0,0.0,0.0,0.01,0.02,0.02,0.21,0.0,0.0,0.0,0.0,0.0,0.01,0.58,0.0,0.0,0.2,1.08,0.0,0.88,1.19,0.3673843334860284,1
24.25,155.33,5.144236167068292,9.14,2.6,0.1,6.290345360824741,1.79,0.25,0.25,0.0,0.09,0.18,0.66,1.99,0.26,0.04,0.34,0.0,0.0,0.0,0.0,0.01,0.0,0.12,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.03,0.76,0.0,0.66,1.54,0.32453608247422683,1
11.61,68.06,4.724789234477609,3.29,0.57,0.0,-1.6505582256675275,0.97,0.43,0.43,0.0,0.09,0.18,0.31,0.84,0.08,0.03,0.825,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.06,1.29,0.0,0.9,1.0,0.3944875107665805,1
12.26,72.24,4.96076906396576,3.74,0.55,0.07,-0.9624336052202285,1.35,0.37,0.38,0.0,0.37,0.09,0.45,0.72,0.12,0.05,1.23,0.0,0.03,0.0,0.0,0.0,0.04,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,1.1,0.0,0.86,1.11,0.401305057096248,1
11.62,66.71,4.634472237368506,3.59,0.47,0.08,-1.6750674698795187,0.95,0.35,0.36,0.0,0.14,0.13,0.37,0.64,0.16,0.03,0.855,0.0,0.0,0.0,0.0,0.01,0.06,0.14,0.2,0.0,0.02,0.02,0.0,0.0,0.0,0.81,0.0,0.0,0.03,1.08,0.0,0.81,1.1,0.4225473321858864,1
12.26,70.32,4.746434854308626,3.63,0.43,0.04,-1.4147990212071786,1.41,0.36,0.36,0.0,0.13,0.17,0.44,0.73,0.18,0.04,0.745,0.0,0.01,0.0,0.0,0.0,0.0,0.04,0.08,0.0,0.0,0.0,0.0,0.01,0.0,0.75,0.02,0.0,0.06,1.12,0.0,0.81,0.97,0.4290375203915171,1
12.78,75.46,4.849467765136395,3.17,0.51,0.03,-0.5047045383411568,1.23,0.4,0.4,0.0,0.16,0.11,0.6,0.86,0.23,0.03,0.885,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.02,1.21,0.0,0.87,1.16,0.3888888888888889,1
12.77,73.38,4.5903486963544475,3.88,0.48,0.06,-0.7779067345340636,1.1,0.39,0.39,0.0,0.2,0.26,0.49,0.63,0.06,0.01,0.905,0.0,0.01,0.0,0.0,0.0,0.05,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.02,1.21,0.0,0.89,1.05,0.3962411902897416,1
12.41,72.99,4.734572697482307,3.73,0.59,0.04,-0.9563852538275572,1.31,0.27,0.27,0.0,0.19,0.13,0.56,0.66,0.1,0.04,1.19,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.82,0.0,0.59,1.05,0.4238517324738114,1
11.74,65.91,4.729434932117167,4.35,0.38,0.02,-1.6035635434412256,0.69,0.13,0.13,0.0,0.03,0.09,0.44,0.33,0.09,0.0,0.52,0.0,0.03,0.0,0.0,0.01,0.06,0.07,0.09,0.0,0.02,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.04,0.4,0.0,0.34,1.05,0.42759795570698467,1
11.64,68.65,5.0373578688055,3.51,0.63,0.01,-0.8825305841924393,1.17,0.28,0.28,0.0,0.03,0.17,0.47,0.57,0.1,0.03,0.6,0.0,0.0,0.0,0.0,0.01,0.02,0.16,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.01,0.0,0.0,0.85,0.0,0.68,1.15,0.40034364261168387,1
11.57,66.93,5.1357468101061095,3.2,0.46,0.04,-1.3786507346585992,1.06,0.17,0.17,0.0,0.13,0.06,0.56,0.51,0.08,0.0,0.7,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.23,0.0,0.01,0.0,0.0,0.0,0.01,0.54,0.0,0.0,0.0,0.52,0.0,0.51,1.05,0.4079515989628349,1
19.82,129.89,5.496494117371842,6.22,1.8,0.86,4.695904944500505,1.82,0.41,0.41,0.01,0.12,0.06,0.48,1.26,0.28,0.03,0.77,0.0,0.0,0.0,0.0,0.0,0.09,0.08,0.22,0.01,0.0,0.0,0.0,0.0,0.01,1.34,0.02,0.0,0.24,1.22,0.0,0.91,1.65,0.39354187689202824,1
19.64,118.81,4.994936622346345,7.17,1.21,0.43,3.052492057026477,1.32,0.32,0.32,0.01,0.17,0.05,0.42,1.67,0.56,0.05,0.66,0.0,0.0,0.0,0.0,0.0,0.14,0.03,0.18,0.0,0.0,0.06,0.0,0.0,0.01,0.86,0.0,0.0,0.13,0.94,0.0,0.8,1.36,0.3859470468431772,1
19.88,122.78,5.166322453876801,6.75,1.24,0.61,3.0906647887323935,1.53,0.35,0.36,0.01,0.09,0.09,0.66,1.6,0.51,0.02,0.605,0.0,0.0,0.0,0.01,0.0,0.15,0.04,0.19,0.0,0.01,0.04,0.0,0.0,0.03,1.01,0.0,0.0,0.36,1.04,0.0,0.74,1.71,0.4039235412474849,1
20.15,133.06,5.415004676094822,5.87,2.11,0.61,5.064033498759304,2.26,0.35,0.35,0.0,0.18,0.05,0.55,1.13,0.43,0.08,0.745,0.0,0.0,0.0,0.02,0.0,0.1,0.05,0.3,0.0,0.01,0.02,0.0,0.0,0.02,1.23,0.03,0.0,0.34,0.99,0.0,0.92,1.72,0.4317617866004963,1
19.59,127.51,5.255279168461792,5.51,1.76,0.59,4.103086217457889,2.33,0.43,0.45,0.0,0.21,0.09,0.44,1.26,0.35,0.04,0.945,0.0,0.0,0.0,0.0,0.02,0.11,0.08,0.28,0.0,0.0,0.04,0.0,0.01,0.0,1.43,0.06,0.0,0.15,1.28,0.0,1.02,1.75,0.4492087799897907,1
19.89,126.08,5.232373525498323,6.57,1.34,0.8,3.634872750125691,1.31,0.4,0.4,0.0,0.29,0.04,0.58,1.13,0.35,0.02,0.895,0.0,0.0,0.0,0.0,0.04,0.06,0.1,0.24,0.0,0.0,0.04,0.0,0.01,0.01,1.25,0.02,0.0,0.13,1.06,0.0,0.8,1.82,0.4348919054801408,1
19.65,122.14,5.033523861985582,6.32,1.12,0.61,3.4171132315521646,1.18,0.37,0.37,0.0,0.25,0.12,0.61,1.15,0.23,0.03,0.83,0.0,0.0,0.0,0.01,0.0,0.05,0.04,0.19,0.0,0.01,0.0,0.0,0.0,0.02,1.28,0.07,0.0,0.2,1.1,0.0,0.91,1.75,0.4396946564885496,1
20.16,127.76,5.12719925903853,6.22,1.16,0.68,4.025574603174604,1.34,0.38,0.38,0.01,0.36,0.09,0.76,1.45,0.44,0.04,0.845,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.23,0.0,0.0,0.0,0.0,0.0,0.01,1.23,0.01,0.0,0.29,1.11,0.0,0.91,1.83,0.4310515873015873,1
19.97,127.59,5.158178670634179,6.0,1.19,0.61,4.258289984977466,1.23,0.3,0.3,0.0,0.31,0.03,0.86,1.29,0.42,0.06,0.875,0.0,0.0,0.0,0.02,0.0,0.14,0.05,0.37,0.0,0.01,0.02,0.0,0.0,0.05,1.33,0.01,0.0,0.24,0.9,0.0,0.76,1.73,0.43264897346019027,1
18.82,117.85,5.114525092419649,5.89,1.17,0.47,3.4181315621679076,1.2,0.31,0.31,0.0,0.31,0.09,0.74,1.05,0.35,0.03,0.86,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.23,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.03,0.0,0.15,0.89,0.0,0.77,1.86,0.4452709883103082,1
21.29,125.45,4.813736834701169,7.08,0.19,0.07,2.7062423203381876,2.09,0.76,0.76,0.03,0.03,0.0,0.6,2.71,0.2,0.02,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.04,0.0,0.0,0.02,0.9,0.04,0.0,0.02,2.32,0.0,1.73,0.68,0.35274776890558945,1
21.32,124.47,4.662982291035483,7.02,0.21,0.05,2.565512945590992,1.94,0.61,0.61,0.02,0.09,0.01,0.53,2.52,0.29,0.04,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,0.01,0.0,0.84,0.18,0.0,0.0,1.88,0.0,1.4,0.75,0.3578799249530957,1
19.06,111.41,4.900027595562418,6.37,0.17,0.05,1.94707261280168,1.81,0.47,0.47,0.01,0.03,0.0,0.4,2.21,0.25,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.6,0.08,0.0,0.0,1.47,0.0,1.13,0.81,0.37985309548793283,1
23.73,136.38,4.699059461952804,8.71,0.16,0.09,3.6198622418879047,1.85,0.45,0.45,0.0,0.01,0.02,0.48,2.5,0.32,0.06,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.6,0.07,0.0,0.01,1.44,0.0,1.23,0.99,0.324905183312263,1
20.32,120.6,4.874110098648977,6.43,0.27,0.14,2.7120637795275613,1.85,0.62,0.62,0.01,0.01,0.02,0.63,2.43,0.23,0.06,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.76,0.05,0.0,0.0,1.93,0.0,1.47,0.65,0.3631889763779528,1
21.98,128.99,4.7965644629631585,7.4,0.32,0.06,3.171644949954505,2.14,0.69,0.69,0.0,0.02,0.04,0.61,2.29,0.19,0.03,0.79,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.05,0.0,0.0,0.02,0.0,0.06,0.03,0.84,0.08,0.0,0.02,2.12,0.0,1.52,0.82,0.3612374886260237,1
18.03,105.76,4.870915823041534,5.66,0.21,0.06,1.3044842484747683,1.49,0.68,0.68,0.0,0.05,0.0,0.4,2.18,0.23,0.05,0.77,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.03,0.82,0.02,0.0,0.03,2.06,0.0,1.52,0.66,0.3810316139767055,1
18.9,110.19,5.020080987352698,6.36,0.31,0.03,2.0139100529100524,1.55,0.59,0.59,0.0,0.03,0.0,0.47,2.18,0.18,0.03,0.745,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.04,0.0,0.0,1.85,0.0,1.3,0.61,0.3814814814814815,1
18.88,111.71,4.861411448330717,6.06,0.38,0.06,1.7044500000000014,1.5,0.54,0.54,0.0,0.03,0.04,0.39,2.02,0.29,0.05,1.165,0.0,0.0,0.0,0.0,0.0,0.06,0.17,0.08,0.0,0.0,0.0,0.0,0.02,0.02,0.71,0.06,0.0,0.0,1.76,0.0,1.25,0.72,0.4157838983050847,1
17.99,105.03,5.198566954346342,6.07,0.29,0.04,1.8093128960533633,1.27,0.44,0.44,0.02,0.03,0.02,0.53,2.17,0.19,0.01,0.4,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.07,0.0,0.0,0.0,0.0,0.0,0.03,0.5,0.11,0.0,0.0,1.46,0.0,1.01,0.55,0.3807670928293496,1
14.65,86.85,4.780045700514623,5.02,0.31,0.22,0.4414522184300367,0.84,0.05,0.35,0.0,0.89,0.04,0.45,1.06,0.27,0.05,0.39,0.0,0.0,0.0,0.0,0.0,0.12,0.01,0.02,0.06,0.0,0.0,0.0,0.0,0.06,0.48,0.0,0.0,0.26,1.24,0.0,1.22,0.99,0.40341296928327647,1
15.01,92.89,4.95498851547124,3.89,0.4,0.43,1.356371685542971,1.32,0.13,0.66,0.0,0.67,0.02,0.43,1.13,0.33,0.06,0.695,0.0,0.0,0.0,0.03,0.0,0.32,0.16,0.04,0.0,0.0,0.0,0.0,0.01,0.07,0.81,0.03,0.0,0.02,2.23,0.0,2.14,1.13,0.3877415056628914,1
14.79,92.81,5.053910232593567,4.29,0.42,0.74,1.9142730899256257,1.31,0.1,0.51,0.01,0.56,0.02,0.51,0.84,0.34,0.03,0.585,0.0,0.0,0.0,0.0,0.0,0.22,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.73,0.0,0.0,0.18,1.77,0.0,1.67,1.23,0.3928329952670723,1
15.86,94.45,4.820692833417933,3.71,0.37,0.5,0.7064970996216893,1.67,0.1,0.67,0.0,0.56,0.05,0.51,1.33,0.42,0.02,0.61,0.0,0.0,0.0,0.01,0.0,0.2,0.11,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.96,0.02,0.0,0.06,2.35,0.0,2.33,2.09,0.34363177805800754,1
13.26,86.82,5.343122877757889,2.43,0.31,1.06,1.399197888386123,2.38,0.51,0.89,0.01,0.55,0.01,0.25,1.56,0.45,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.08,0.16,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.98,0.04,0.0,0.01,2.9,0.0,2.44,0.93,0.3936651583710407,1
14.53,85.75,4.708348991022836,3.44,0.37,0.33,-0.6083653819683406,1.74,0.2,0.62,0.01,0.37,0.08,0.49,1.73,0.38,0.01,0.395,0.0,0.0,0.0,0.0,0.0,0.06,0.14,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.73,0.1,0.0,0.12,2.1,0.0,2.09,1.88,0.3331039229181005,1
15.68,92.49,4.643763108116513,2.55,0.23,0.15,-0.38398367346938755,2.36,0.31,0.82,0.0,0.35,0.04,0.49,1.79,0.62,0.0,0.555,0.0,0.0,0.0,0.0,0.0,0.28,0.17,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.97,0.06,0.0,0.02,2.88,0.0,2.7,2.41,0.26211734693877553,1
14.25,87.93,4.8735151192279025,1.92,0.3,0.15,0.1279210526315815,2.2,0.58,0.92,0.0,0.8,0.04,0.35,1.52,0.43,0.01,0.64,0.0,0.0,0.0,0.02,0.0,0.6,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.02,0.96,0.07,0.0,0.0,3.03,0.0,2.66,1.8,0.2814035087719298,1
14.73,89.11,4.770231112434251,1.95,0.19,0.43,-0.4485586558044794,2.5,0.92,0.98,0.0,0.5,0.02,0.28,1.73,0.41,0.01,0.685,0.0,0.0,0.0,0.0,0.0,0.4,0.27,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.14,0.0,0.0,3.2,0.0,2.54,1.86,0.24575695858791582,1
14.52,85.88,4.696139219139994,2.16,0.21,0.13,-1.0203129476584039,2.41,0.9,0.9,0.0,0.42,0.03,0.34,1.67,0.51,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.18,0.19,0.07,0.0,0.01,0.0,0.0,0.0,0.01,0.94,0.09,0.0,0.05,3.09,0.0,2.37,2.21,0.23760330578512398,1
14.29,88.95,5.493911662467818,3.09,0.92,0.03,1.428026522043389,0.68,0.0,0.09,0.0,1.47,0.36,0.8,1.09,0.15,0.05,0.145,0.0,0.0,0.0,0.01,0.0,0.04,0.27,0.11,0.0,0.0,0.0,0.0,0.01,0.0,0.23,0.02,0.0,0.08,0.34,0.0,0.35,1.09,0.4345696291112666,1
14.38,89.3,5.331249375641557,4.01,0.91,0.08,2.0971986091794186,0.5,0.0,0.07,0.0,0.65,0.34,0.54,1.02,0.19,0.02,0.19,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.05,0.21,0.0,0.36,0.96,0.43671766342141866,1
13.36,83.04,5.406023549158027,5.11,1.19,0.07,1.5793820359281447,0.9,0.01,0.05,0.0,0.57,0.35,0.54,0.78,0.14,0.03,0.085,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.03,0.0,0.16,0.12,0.0,0.21,0.98,0.4004491017964072,1
13.52,86.29,5.4719474283415375,4.41,1.27,0.14,1.8319124260355046,1.09,0.0,0.23,0.0,1.26,0.24,0.49,1.06,0.24,0.02,0.31,0.0,0.0,0.0,0.0,0.0,0.23,0.05,0.11,0.01,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.12,0.66,0.0,0.77,0.93,0.44452662721893493,1
12.28,77.87,5.395130177959694,4.37,1.09,0.12,1.8544117263843667,0.6,0.0,0.11,0.0,0.64,0.15,0.61,0.38,0.17,0.01,0.145,0.0,0.0,0.0,0.0,0.0,0.07,0.03,0.09,0.0,0.0,0.02,0.0,0.0,0.0,0.25,0.0,0.0,0.04,0.34,0.0,0.41,0.69,0.4535830618892508,1
10.54,69.81,5.904333122677416,3.5,1.13,0.2,1.7200307400379522,0.75,0.0,0.1,0.0,1.12,0.26,0.24,0.84,0.19,0.06,0.14,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.01,0.24,0.0,0.0,0.06,0.3,0.0,0.42,0.64,0.484819734345351,1
12.64,78.07,5.366343341751575,4.49,1.03,0.1,0.49545443037974835,1.42,0.0,0.2,0.0,1.22,0.05,0.25,0.95,0.12,0.05,0.36,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.04,0.0,0.0,0.02,0.0,0.0,0.0,0.4,0.0,0.0,0.02,0.6,0.0,0.7,0.72,0.42167721518987344,1
12.52,75.17,5.071881334394507,4.37,1.27,0.04,-0.9241329073482429,1.83,0.07,0.14,0.0,1.54,0.05,0.23,1.16,0.12,0.06,0.425,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.43,0.0,0.42,0.8,0.3522364217252396,1
13.1,80.83,5.254051761565584,4.08,1.13,0.14,0.8415954198473301,1.53,0.05,0.2,0.0,0.76,0.25,0.2,0.97,0.35,0.11,0.465,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.15,0.0,0.0,0.0,0.0,0.01,0.0,0.31,0.0,0.0,0.08,0.6,0.0,0.65,0.8,0.4351145038167939,1
12.36,79.21,5.456201668129284,4.65,1.66,0.06,1.1354161812297754,1.82,0.06,0.11,0.0,0.73,0.16,0.16,0.69,0.11,0.0,0.08,0.0,0.01,0.0,0.0,0.0,0.0,0.04,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.08,0.33,0.0,0.31,0.62,0.4231391585760518,1
10.44,60.43,4.6730916319206734,3.71,0.21,0.01,-1.6850666666666658,0.59,0.0,0.22,0.0,0.38,0.05,0.6,1.27,0.2,0.03,0.195,0.0,0.0,0.02,0.0,0.14,0.06,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.04,0.0,0.04,0.67,0.0,0.72,0.5,0.446360153256705,1
12.01,66.9,4.677200599409191,4.84,0.19,0.02,-2.1911957535387145,0.61,0.0,0.14,0.05,0.37,0.04,0.64,1.06,0.16,0.01,0.13,0.0,0.0,0.0,0.0,0.04,0.04,0.02,0.07,0.0,0.0,0.0,0.0,0.01,0.01,0.24,0.01,0.0,0.1,0.43,0.0,0.5,0.72,0.417985012489592,1
10.0,56.91,4.615388201080788,3.57,0.27,0.01,-2.4033999999999978,0.63,0.0,0.2,0.0,0.36,0.09,0.38,1.14,0.15,0.03,0.18,0.0,0.0,0.0,0.0,0.04,0.01,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.01,0.0,0.12,0.6,0.0,0.68,0.76,0.435,1
10.19,57.74,4.793357964301296,3.75,0.25,0.04,-2.386655642787046,0.74,0.0,0.19,0.0,0.38,0.09,0.41,1.1,0.12,0.02,0.13,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.26,0.03,0.0,0.12,0.57,0.0,0.64,0.69,0.4494602551521099,1
10.6,61.39,4.857133845550137,3.92,0.31,0.05,-1.5818490566037724,0.46,0.04,0.19,0.0,0.25,0.04,0.5,1.0,0.24,0.05,0.25,0.0,0.0,0.0,0.0,0.08,0.01,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.36,0.0,0.0,0.06,0.57,0.0,0.66,0.6,0.4679245283018868,1
11.7,63.32,4.330912344837601,4.63,0.06,0.0,-2.8476837606837613,0.49,0.0,0.23,0.01,0.32,0.12,0.58,1.14,0.19,0.01,0.17,0.0,0.0,0.0,0.01,0.04,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.34,0.01,0.0,0.04,0.7,0.0,0.84,0.71,0.4247863247863248,1
13.18,73.81,4.507605898032561,5.43,0.32,0.04,-1.299875872534141,0.47,0.0,0.16,0.01,0.25,0.06,0.42,1.06,0.12,0.03,0.19,0.0,0.01,0.0,0.01,0.02,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.38,0.01,0.0,0.06,0.48,0.0,0.58,1.0,0.40440060698027314,1
12.21,65.21,4.270562049846352,5.17,0.15,0.06,-2.8551270270270273,0.25,0.0,0.14,0.0,0.17,0.04,0.58,1.5,0.15,0.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.33,0.03,0.0,0.02,0.42,0.0,0.52,1.04,0.3963963963963964,1
12.64,68.91,4.401599205511613,5.19,0.07,0.06,-2.1091341772151893,0.36,0.0,0.26,0.0,0.2,0.06,0.46,1.53,0.21,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.02,0.78,0.0,0.88,0.84,0.3987341772151899,1
11.41,62.97,4.445582813623262,4.41,0.2,0.07,-2.204780105170901,0.6,0.01,0.31,0.0,0.38,0.07,0.38,1.26,0.1,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.45,0.01,0.0,0.06,0.93,0.0,1.02,0.8,0.4294478527607362,1
21.41,132.39,4.944679652092636,7.25,1.22,0.18,3.9701755721625425,1.7,0.3,0.3,0.02,0.11,0.17,0.62,1.23,0.22,0.03,0.98,0.0,0.0,0.0,0.0,0.03,0.15,0.09,0.21,0.01,0.0,0.02,0.0,0.01,0.02,1.38,0.03,0.0,0.24,0.91,0.0,0.75,2.02,0.4044838860345633,1
20.69,129.05,5.020161280429444,6.65,1.18,0.46,3.90838951184147,1.07,0.31,0.31,0.01,0.07,0.12,0.7,1.01,0.31,0.0,0.96,0.0,0.01,0.0,0.0,0.04,0.11,0.05,0.25,0.0,0.01,0.04,0.0,0.03,0.0,1.58,0.04,0.0,0.2,0.91,0.0,0.87,1.76,0.42629289511841467,1
20.74,131.35,5.203360414928571,6.57,1.3,0.33,4.327047444551592,1.33,0.35,0.35,0.0,0.1,0.15,0.88,0.8,0.35,0.06,1.215,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.23,0.0,0.02,0.06,0.0,0.0,0.0,1.57,0.02,0.0,0.16,1.01,0.0,0.9,1.94,0.4411764705882353,1
21.31,132.0,5.012426248374462,7.38,1.31,0.36,4.055766259971843,1.23,0.3,0.31,0.0,0.13,0.07,0.56,0.94,0.29,0.03,0.835,0.0,0.01,0.0,0.0,0.0,0.13,0.17,0.29,0.0,0.0,0.0,0.0,0.02,0.01,1.41,0.04,0.0,0.11,0.87,0.0,0.8,1.7,0.41576724542468324,1
21.11,134.16,5.198514319590561,7.13,1.25,0.43,4.610593036475603,1.79,0.28,0.28,0.06,0.1,0.06,0.7,0.99,0.35,0.02,0.89,0.0,0.02,0.0,0.0,0.0,0.06,0.04,0.21,0.0,0.01,0.0,0.0,0.0,0.06,1.36,0.02,0.0,0.17,0.8,0.0,0.84,1.88,0.4258645191852203,1
19.75,127.37,5.1978851066073,5.86,1.29,0.35,4.163436708860761,1.16,0.34,0.34,0.08,0.01,0.14,0.57,1.12,0.37,0.05,0.935,0.0,0.0,0.0,0.0,0.0,0.31,0.02,0.26,0.0,0.01,0.02,0.0,0.01,0.0,1.47,0.02,0.0,0.04,1.0,0.0,0.85,1.68,0.4546835443037975,1
20.42,128.99,5.10050467094682,6.41,1.46,0.32,4.387609990205686,1.16,0.25,0.25,0.02,0.14,0.1,0.5,1.15,0.27,0.06,0.855,0.0,0.0,0.0,0.0,0.04,0.16,0.07,0.28,0.0,0.0,0.0,0.0,0.03,0.0,1.47,0.02,0.0,0.14,0.75,0.0,0.57,1.76,0.410871694417238,1
21.05,133.08,5.128479494396463,7.41,1.35,0.16,4.688573634204278,1.17,0.24,0.24,0.04,0.05,0.06,0.68,1.01,0.09,0.0,0.735,0.0,0.0,0.0,0.0,0.01,0.11,0.06,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.02,0.0,0.2,0.74,0.0,0.73,1.72,0.4232779097387173,1
20.9,132.01,5.146805293775596,6.96,1.28,0.29,4.643296650717705,1.03,0.27,0.27,0.0,0.06,0.11,0.64,1.0,0.28,0.02,0.755,0.0,0.0,0.0,0.01,0.0,0.1,0.03,0.23,0.0,0.0,0.0,0.0,0.03,0.03,1.35,0.0,0.0,0.13,0.81,0.0,0.78,1.95,0.43444976076555025,1
