number_of_words,number_of_characters,average_word_len,number_of_stop_words,number_of_tags,number_of_hash_tags,readability,number_of_digits,number_of_secure_links,number_of_unsecured_links,number_of_percent,number_of_exclamation_marks,number_of_question_marks,number_of_commas,number_of_points,number_of_male_terms,number_of_female_terms,number_of_emoji,number_of_tildes,number_of_dollars,number_of_circumflex_accents,number_of_ampersands,number_of_stars,number_of_parenthesis,number_of_minuses,number_of_underscores,number_of_equals,number_of_pluses,number_of_brackets,number_of_curly_brackets,number_of_vertical_bars,number_of_semicolons,number_of_colons,number_of_apostrophes,number_of_grave_accents,number_of_quotation_marks,number_of_slashes,number_of_less_grater_than_signs,number_of_words_in_bot_popular_words,number_of_words_in_human_popular_words,number_of_different_words,author_class
9.97,68.06,5.3577218785160134,2.84,1.24,0.18,-6.139011935807421,1.42,0.85,0.85,0.0,0.35,0.05,0.16,1.28,0.5,0.04,2.005,0.0,0.0,0.0,0.01,0.0,0.01,0.03,0.2,0.0,0.0,0.0,0.0,0.0,0.01,1.01,0.03,0.0,0.0,2.59,0.0,2.07,1.98,0.4543630892678034,1
11.47,83.24,5.692011086140529,3.11,2.07,0.32,-4.779472449869225,1.83,0.95,0.95,0.0,0.38,0.07,0.21,1.61,0.73,0.13,1.9,0.0,0.0,0.0,0.02,0.02,0.02,0.0,0.35,0.0,0.01,0.0,0.0,0.0,0.02,1.02,0.0,0.0,0.0,2.88,0.0,2.19,1.92,0.41586748038360943,1
11.83,80.11,5.489409805989934,3.41,1.52,0.17,-5.420425105663565,2.29,0.82,0.82,0.0,0.4,0.09,0.42,1.29,0.71,0.06,2.185,0.0,0.0,0.0,0.01,0.02,0.04,0.1,0.24,0.0,0.01,0.0,0.0,0.0,0.04,0.95,0.04,0.0,0.0,2.51,0.0,2.24,2.34,0.40828402366863903,1
12.6,88.06,5.650402306618738,3.51,2.17,0.18,-4.850920634920634,2.04,0.95,0.95,0.0,0.37,0.01,0.21,1.83,0.84,0.12,1.965,0.0,0.0,0.0,0.0,0.01,0.04,0.06,0.19,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.08,0.0,0.0,2.86,0.0,2.11,2.43,0.34285714285714286,1
10.13,72.55,5.935175765315327,2.82,1.56,0.18,-5.477207206317868,1.65,0.72,0.72,0.0,0.3,0.03,0.25,0.98,0.48,0.09,2.395,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.01,0.0,0.0,2.19,0.0,1.76,2.14,0.46692991115498517,1
11.44,76.99,5.509260729550891,3.68,1.32,0.29,-5.785393006993006,1.3,0.75,0.75,0.0,0.58,0.05,0.3,1.08,0.74,0.07,2.33,0.01,0.0,0.0,0.02,0.0,0.13,0.01,0.16,0.0,0.02,0.0,0.0,0.0,0.02,0.84,0.08,0.0,0.0,2.3,0.0,1.86,2.47,0.40821678321678323,1
12.53,75.14,4.738369079417153,3.68,0.31,0.19,-5.994600877893056,2.03,1.15,1.15,0.0,0.15,0.03,0.14,1.57,0.74,0.04,1.04,0.0,0.0,0.0,0.0,0.01,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.14,0.0,0.02,3.45,0.0,2.66,2.04,0.46209098164405427,1
11.85,69.9,4.777875399670039,3.35,0.14,0.0,-6.2485,2.23,1.01,1.01,0.0,0.17,0.05,0.24,1.48,0.67,0.07,0.695,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.14,0.0,0.0,3.03,0.0,2.3,2.17,0.4430379746835443,1
12.01,75.8,5.083675794741662,3.16,0.57,0.25,-5.482619567027477,2.52,1.03,1.03,0.0,0.11,0.03,0.19,1.47,0.72,0.09,0.92,0.0,0.0,0.0,0.01,0.0,0.04,0.06,0.05,0.0,0.0,0.0,0.0,0.0,0.01,1.42,0.08,0.0,0.02,3.09,0.0,2.22,2.03,0.46711074104912575,1
11.5,69.59,4.77730622958204,3.18,0.4,0.07,-6.333695652173912,2.24,1.01,1.01,0.0,0.04,0.03,0.19,1.37,0.67,0.05,0.925,0.0,0.0,0.0,0.01,0.0,0.04,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.01,1.31,0.11,0.0,0.02,3.04,0.0,2.34,2.05,0.4504347826086956,1
13.02,78.26,4.841446160983406,3.84,0.14,0.11,-5.391616282642088,1.86,0.96,0.96,0.0,0.18,0.0,0.46,1.37,0.97,0.07,0.53,0.0,0.01,0.0,0.0,0.0,0.02,0.16,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.12,0.0,0.0,2.88,0.0,2.39,2.28,0.41935483870967744,1
12.55,75.67,4.869468089378061,3.51,0.62,0.25,-5.787452191235058,2.35,0.96,0.96,0.0,0.15,0.04,0.23,1.41,0.65,0.06,0.695,0.0,0.0,0.0,0.0,0.0,0.06,0.09,0.19,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.15,0.0,0.04,2.9,0.0,2.2,2.39,0.4693227091633466,1
11.12,69.27,4.898922275785208,2.98,0.42,0.32,-6.1384517985611495,2.63,1.06,1.07,0.0,0.16,0.06,0.12,1.4,0.66,0.07,1.51,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.06,0.0,0.04,3.21,0.0,2.45,1.91,0.4613309352517986,1
11.35,69.42,4.837461322851057,3.14,0.44,0.13,-6.162795154185023,2.18,1.05,1.05,0.0,0.15,0.03,0.24,1.31,0.79,0.11,0.87,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.1,0.0,0.0,0.0,0.0,0.0,0.01,1.36,0.04,0.0,0.04,3.15,0.0,2.3,1.94,0.4828193832599119,1
15.63,97.43,4.98841354825753,4.41,0.68,0.18,-4.149194433781188,2.6,1.06,1.06,0.02,0.18,0.07,0.46,1.62,1.01,0.13,1.345,0.0,0.0,0.0,0.04,0.0,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.05,1.49,0.14,0.0,0.04,3.18,0.0,2.67,2.95,0.4510556621880998,1
10.85,63.87,4.653241909254851,2.89,0.23,0.05,-7.1387764976958525,1.76,1.04,1.04,0.0,0.1,0.0,0.26,1.37,0.49,0.06,0.955,0.0,0.0,0.0,0.0,0.0,0.08,0.11,0.04,0.0,0.0,0.0,0.0,0.0,0.01,1.41,0.11,0.0,0.02,3.14,0.0,2.37,1.81,0.4838709677419355,1
25.03,152.1,4.9029515154243315,8.47,1.01,1.24,-0.07680179784258812,1.51,0.59,0.59,0.01,0.01,0.09,0.45,1.71,1.74,0.21,0.62,0.0,0.02,0.0,0.04,0.02,0.04,0.1,0.02,0.0,0.0,0.0,0.0,0.03,0.04,1.24,0.11,0.0,0.14,1.78,0.0,2.44,6.48,0.38274071114662406,1
20.63,126.45,4.941311088807878,6.89,0.93,0.9,-1.8187546776539012,1.58,0.61,0.61,0.06,0.03,0.08,0.42,1.33,1.52,0.13,0.675,0.0,0.03,0.0,0.01,0.0,0.02,0.14,0.01,0.0,0.0,0.0,0.0,0.06,0.02,1.35,0.31,0.0,0.06,1.83,0.0,2.19,5.18,0.41250605913717886,1
21.56,130.51,4.82869288236164,6.69,0.98,1.01,-1.9712103896103894,1.51,0.71,0.71,0.01,0.06,0.1,0.3,1.56,1.28,0.2,0.715,0.0,0.0,0.0,0.0,0.0,0.05,0.22,0.01,0.0,0.01,0.0,0.0,0.07,0.01,1.43,0.23,0.0,0.2,2.09,0.0,2.44,5.37,0.4100185528756957,1
23.37,141.39,4.844839386327264,7.9,1.19,0.87,-1.057899400941377,1.67,0.6,0.6,0.11,0.02,0.04,0.55,1.66,1.76,0.15,0.675,0.0,0.02,0.0,0.04,0.0,0.05,0.05,0.06,0.0,0.0,0.0,0.0,0.04,0.04,1.31,0.23,0.0,0.1,1.77,0.0,2.49,6.07,0.38682071031236626,1
22.69,136.74,4.830803857889018,7.82,0.95,1.07,-1.6391811811370651,1.16,0.57,0.57,0.0,0.06,0.06,0.45,1.53,1.63,0.26,0.655,0.0,0.0,0.0,0.03,0.0,0.17,0.11,0.03,0.01,0.0,0.02,0.0,0.02,0.03,1.19,0.17,0.0,0.08,1.71,0.0,2.45,5.75,0.39797267518730717,1
23.36,142.93,4.91404437039626,8.14,1.11,0.95,-0.7058842465753408,1.26,0.53,0.53,0.03,0.02,0.05,0.39,1.4,1.84,0.29,0.68,0.0,0.0,0.0,0.02,0.0,0.08,0.04,0.07,0.0,0.01,0.0,0.0,0.03,0.02,1.36,0.18,0.0,0.24,1.62,0.0,2.39,6.13,0.3904109589041096,1
21.83,133.15,4.851123916321843,7.0,0.82,1.24,-1.5141378378378363,1.71,0.72,0.72,0.03,0.04,0.04,0.55,1.58,1.41,0.13,0.645,0.0,0.03,0.0,0.01,0.04,0.06,0.09,0.03,0.0,0.0,0.02,0.0,0.08,0.01,1.29,0.38,0.0,0.09,2.07,0.0,2.38,5.09,0.41777370590929913,1
22.88,138.99,4.921822469967614,7.71,0.94,0.88,-0.9885657342657339,1.73,0.66,0.67,0.07,0.03,0.02,0.46,1.62,1.56,0.19,0.68,0.01,0.02,0.0,0.02,0.0,0.04,0.17,0.19,0.0,0.0,0.0,0.0,0.05,0.02,1.32,0.17,0.0,0.12,1.89,0.0,2.36,5.87,0.3951048951048951,1
23.1,140.67,4.885999341601424,7.57,0.96,0.99,-1.1049826839826835,1.95,0.72,0.72,0.05,0.04,0.06,0.52,1.73,1.72,0.23,0.645,0.0,0.01,0.0,0.03,0.0,0.01,0.12,0.01,0.0,0.01,0.0,0.0,0.1,0.04,1.27,0.12,0.0,0.09,2.16,0.0,2.5,5.31,0.4056277056277056,1
24.97,152.79,4.873924977267513,8.3,1.09,1.63,-0.2895854625550651,2.23,0.64,0.65,0.02,0.02,0.06,0.66,2.04,1.51,0.13,0.54,0.0,0.0,0.0,0.03,0.02,0.06,0.14,0.04,0.0,0.0,0.0,0.0,0.02,0.04,1.06,0.06,0.0,0.06,1.93,0.0,2.55,5.99,0.3592310772927513,1
17.41,97.93,4.649714842965871,6.38,0.84,0.07,-4.801248765077542,1.26,0.37,0.37,0.0,0.44,0.2,0.52,1.62,1.32,0.1,0.805,0.0,0.0,0.0,0.01,0.0,0.1,0.16,0.33,0.0,0.01,0.0,0.0,0.0,0.01,0.57,0.82,0.0,0.08,1.09,0.0,1.37,6.08,0.38024124066628373,1
14.04,81.53,5.085220870237808,4.44,0.71,0.12,-5.878502564102565,1.36,0.47,0.47,0.01,0.4,0.15,0.52,1.41,0.88,0.15,0.59,0.0,0.0,0.0,0.01,0.02,0.08,0.1,0.14,0.0,0.0,0.03,0.0,0.0,0.01,0.62,0.55,0.0,0.12,1.38,0.0,1.43,4.56,0.43803418803418803,1
15.38,89.79,4.809350990315062,5.29,1.0,0.13,-5.464101690507151,1.24,0.42,0.42,0.0,0.38,0.25,0.43,1.6,1.17,0.28,0.66,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.3,0.0,0.02,0.02,0.0,0.0,0.01,0.7,0.61,0.0,0.12,1.26,0.0,1.52,5.02,0.4174252275682705,1
15.46,91.81,4.882055135320979,4.8,0.87,0.05,-5.332139456662354,1.38,0.5,0.5,0.01,0.32,0.22,0.51,1.7,1.02,0.08,1.17,0.0,0.0,0.0,0.02,0.0,0.31,0.08,0.25,0.01,0.01,0.0,0.0,0.0,0.04,0.78,0.52,0.0,0.07,1.54,0.0,1.53,4.76,0.4139715394566624,1
16.15,94.56,4.913304270438621,5.21,0.94,0.11,-4.768775541795666,0.96,0.52,0.52,0.0,0.38,0.22,0.34,1.7,1.21,0.2,1.055,0.0,0.0,0.0,0.02,0.0,0.15,0.08,0.34,0.0,0.01,0.0,0.0,0.0,0.02,0.81,0.54,0.0,0.2,1.53,0.0,1.64,5.1,0.4086687306501548,1
15.46,89.67,4.8092115569457174,5.11,0.97,0.06,-5.606913065976713,1.56,0.6,0.6,0.0,0.24,0.21,0.45,1.44,1.22,0.28,0.755,0.0,0.0,0.0,0.02,0.0,0.15,0.09,0.34,0.0,0.02,0.02,0.0,0.0,0.03,0.99,0.34,0.0,0.28,1.78,0.0,1.76,4.44,0.3913324708926261,1
11.48,70.03,5.149103272059473,3.54,1.0,0.02,-6.261232055749128,1.08,0.55,0.55,0.0,0.28,0.22,0.2,1.02,0.77,0.07,0.79,0.0,0.0,0.0,0.05,0.0,0.11,0.03,0.29,0.0,0.0,0.04,0.0,0.01,0.05,0.86,0.43,0.0,0.16,1.64,0.0,1.49,3.34,0.4425087108013937,1
13.95,80.18,4.857071755207327,4.72,0.85,0.01,-6.013155913978494,1.13,0.44,0.44,0.01,0.24,0.17,0.3,1.21,1.22,0.16,0.79,0.0,0.0,0.0,0.04,0.02,0.14,0.1,0.32,0.0,0.0,0.02,0.0,0.0,0.05,0.74,0.51,0.0,0.21,1.32,0.0,1.35,4.31,0.45232974910394264,1
14.48,82.27,4.837148370343231,5.46,0.83,0.0,-5.851916022099447,1.02,0.46,0.46,0.0,0.17,0.16,0.27,1.28,1.06,0.13,0.675,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.32,0.0,0.01,0.0,0.0,0.0,0.01,0.73,0.52,0.0,0.25,1.41,0.0,1.43,4.74,0.4005524861878453,1
14.11,80.8,4.947117529161892,5.02,0.77,0.02,-5.378808008504606,0.8,0.41,0.41,0.0,0.26,0.22,0.21,0.79,0.94,0.17,0.825,0.0,0.0,0.0,0.06,0.02,0.05,0.07,0.23,0.0,0.01,0.04,0.0,0.0,0.06,0.67,0.47,0.0,0.09,1.22,0.0,1.49,4.43,0.39617292700212614,1
21.65,132.98,4.940483413199553,7.19,1.19,0.71,-1.003959584295611,1.46,0.74,0.74,0.0,0.15,0.11,0.66,1.82,1.2,0.22,0.71,0.0,0.0,0.0,0.13,0.02,0.26,0.27,0.1,0.0,0.03,0.0,0.0,0.0,0.13,1.26,0.48,0.0,0.11,2.3,0.0,2.78,5.84,0.37644341801385683,1
22.22,130.67,4.657852861363545,7.41,1.22,0.47,-2.0969272727272728,1.87,0.69,0.71,0.01,0.15,0.27,0.68,2.04,1.39,0.18,0.705,0.0,0.03,0.01,0.08,0.0,0.26,0.28,0.18,0.01,0.0,0.02,0.0,0.0,0.08,1.25,0.61,0.0,0.2,2.07,0.0,2.58,6.15,0.3847884788478848,1
22.46,137.31,4.939201304041197,7.29,1.6,0.43,-1.0461832591273357,1.44,0.6,0.6,0.05,0.12,0.1,0.42,1.94,1.44,0.16,0.68,0.01,0.01,0.0,0.14,0.0,0.26,0.19,0.12,0.01,0.01,0.0,0.0,0.01,0.14,1.28,0.46,0.0,0.1,1.95,0.0,2.32,6.07,0.39848619768477295,1
22.89,139.79,4.822692479088579,7.5,1.49,0.49,-1.280986500655306,1.5,0.76,0.79,0.03,0.24,0.14,0.44,1.97,1.55,0.27,0.86,0.0,0.0,0.0,0.18,0.0,0.26,0.24,0.22,0.02,0.0,0.0,0.0,0.01,0.19,1.36,0.5,0.0,0.1,2.19,0.0,2.83,6.23,0.381826124945391,1
22.66,137.09,4.810621853296322,7.68,1.7,0.22,-0.8525999999999989,1.37,0.48,0.48,0.03,0.09,0.17,0.7,1.59,1.4,0.24,0.525,0.0,0.0,0.0,0.09,0.01,0.24,0.21,0.19,0.01,0.0,0.04,0.0,0.0,0.09,0.99,0.68,0.0,0.23,1.49,0.0,1.99,6.64,0.4007060900264784,1
22.1,139.93,5.033929344721892,7.17,1.97,0.49,-0.7880135746606314,1.93,0.7,0.72,0.01,0.17,0.15,0.72,1.79,1.23,0.17,0.645,0.0,0.01,0.0,0.12,0.0,0.22,0.2,0.26,0.02,0.03,0.0,0.0,0.01,0.12,1.23,0.55,0.0,0.06,2.08,0.0,2.58,5.32,0.40497737556561086,1
23.03,139.95,4.844137898233191,7.33,1.37,0.4,-1.079771993052539,1.57,0.69,0.7,0.0,0.21,0.16,0.67,1.78,1.45,0.23,0.685,0.0,0.0,0.0,0.19,0.0,0.34,0.17,0.18,0.01,0.02,0.0,0.0,0.0,0.19,1.29,0.56,0.0,0.1,2.06,0.0,2.34,6.28,0.3907946157186279,1
24.32,150.88,4.956289099986062,7.65,1.15,0.59,-0.025676973684209514,1.95,0.78,0.8,0.02,0.1,0.12,0.68,2.13,1.62,0.32,0.83,0.01,0.01,0.0,0.1,0.02,0.29,0.29,0.13,0.02,0.01,0.01,0.0,0.0,0.1,1.54,0.53,0.0,0.13,2.3,0.0,3.13,6.09,0.40995065789473684,1
24.49,146.04,4.747289602860261,8.53,1.22,0.37,-0.3725872192731714,2.36,0.58,0.58,0.07,0.2,0.09,0.93,1.7,1.68,0.28,0.81,0.0,0.06,0.0,0.1,0.04,0.27,0.2,0.12,0.02,0.0,0.02,0.0,0.01,0.11,1.46,0.4,0.0,0.02,1.75,0.0,3.05,7.14,0.37321355655369537,1
23.92,146.12,4.922881205169403,7.82,1.41,0.41,-0.5881230769230754,1.26,0.47,0.47,0.01,0.24,0.17,0.66,1.73,1.58,0.22,0.75,0.02,0.02,0.0,0.05,0.02,0.32,0.36,0.12,0.01,0.06,0.0,0.0,0.01,0.05,1.3,0.33,0.0,0.08,1.42,0.0,2.39,7.29,0.4105351170568562,1
16.99,105.46,4.999921215622163,5.49,0.35,1.91,-4.136942966450853,1.11,0.53,0.53,0.0,0.4,0.06,0.22,1.23,1.16,0.07,0.295,0.0,0.01,0.0,0.1,0.0,0.02,0.51,0.02,0.11,0.0,0.0,0.0,0.0,0.12,0.59,0.23,0.0,0.46,1.59,0.0,1.95,3.93,0.39788110653325487,1
17.36,107.18,4.929382547695493,5.12,0.39,1.74,-3.89840184331797,0.98,0.53,0.53,0.0,0.43,0.05,0.41,1.38,0.75,0.09,0.32,0.0,0.01,0.0,0.03,0.0,0.02,0.42,0.02,0.05,0.0,0.0,0.0,0.0,0.07,0.64,0.22,0.0,0.42,1.59,0.0,1.91,3.99,0.37039170506912444,1
18.9,113.46,4.760296082522112,5.4,0.38,1.85,-3.4115925925925925,2.14,0.96,0.96,0.0,0.74,0.11,0.25,1.35,1.29,0.17,0.55,0.0,0.0,0.0,0.11,0.0,0.06,0.19,0.02,0.08,0.0,0.0,0.0,0.0,0.11,1.1,0.12,0.0,0.18,2.88,0.0,2.96,4.17,0.33915343915343915,1
16.52,100.3,4.8524922916765565,5.54,0.2,1.59,-4.825771428571429,1.1,0.38,0.38,0.0,0.28,0.07,0.38,1.24,0.93,0.21,0.25,0.0,0.02,0.0,0.03,0.0,0.04,0.65,0.0,0.03,0.0,0.0,0.0,0.0,0.06,0.44,0.31,0.0,0.3,1.13,0.0,1.51,4.4,0.3771186440677966,1
17.97,107.0,4.791073619895386,6.83,0.1,1.73,-4.366007178631051,0.31,0.23,0.23,0.0,0.18,0.12,0.39,1.27,1.14,0.17,0.14,0.0,0.0,0.0,0.04,0.0,0.0,0.78,0.0,0.01,0.0,0.0,0.0,0.0,0.07,0.28,0.38,0.0,0.38,0.69,0.0,1.4,5.14,0.33834168057874237,1
16.33,102.24,5.152414425125058,5.73,0.24,1.51,-4.2498364360073495,0.53,0.16,0.16,0.01,0.16,0.03,0.5,1.17,1.09,0.26,0.12,0.0,0.0,0.0,0.0,0.0,0.04,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.24,0.22,0.0,0.37,0.48,0.0,1.42,3.83,0.355786895284752,1
16.93,101.91,4.866370539726244,6.01,0.13,1.77,-4.812344300059067,0.42,0.17,0.17,0.0,0.21,0.06,0.32,1.42,1.19,0.18,0.09,0.0,0.0,0.0,0.01,0.0,0.0,0.82,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.18,0.41,0.0,0.38,0.51,0.0,1.26,4.47,0.3455404607206143,1
17.42,105.4,4.915156037434937,6.66,0.09,1.72,-4.406762571756602,0.28,0.15,0.15,0.0,0.18,0.07,0.4,1.07,1.15,0.22,0.095,0.0,0.0,0.0,0.06,0.0,0.02,0.8,0.0,0.06,0.0,0.0,0.0,0.0,0.08,0.19,0.44,0.0,0.42,0.45,0.0,1.46,4.99,0.31515499425947185,1
17.34,105.98,4.970820479028254,6.17,0.31,1.59,-4.1727287197231835,0.89,0.36,0.36,0.01,0.41,0.04,0.41,1.16,1.16,0.17,0.32,0.0,0.0,0.0,0.03,0.0,0.02,0.59,0.04,0.03,0.0,0.0,0.0,0.0,0.04,0.58,0.22,0.0,0.37,1.08,0.0,1.59,4.6,0.3754325259515571,1
22.04,138.4,5.0444906152972155,6.05,0.88,1.86,-1.0033836660617048,2.6,0.78,0.78,0.04,0.96,0.05,0.34,1.18,1.37,0.25,1.09,0.0,0.11,0.0,0.14,0.0,0.2,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.17,1.3,0.14,0.0,0.02,2.39,0.0,2.84,4.81,0.28584392014519056,1
20.66,126.88,5.334547144032745,7.84,1.55,0.34,-2.306559341723137,1.44,0.31,0.31,0.0,0.27,0.07,0.53,1.62,1.88,0.6,0.775,0.0,0.0,0.0,0.04,0.0,0.04,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.05,0.63,0.03,0.0,0.03,0.95,0.0,1.43,6.98,0.3770571151984511,1
22.24,136.48,5.130867599453886,8.21,1.77,0.27,-1.414331654676257,1.72,0.31,0.31,0.02,0.3,0.09,0.63,1.74,2.25,0.4,0.675,0.0,0.0,0.0,0.09,0.03,0.06,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.65,0.09,0.0,0.0,0.96,0.0,1.61,6.87,0.41052158273381295,1
24.13,148.28,5.227227539979181,9.0,2.31,0.19,-0.3795486531288841,1.86,0.29,0.29,0.03,0.24,0.05,0.48,1.77,2.29,0.47,0.64,0.0,0.0,0.0,0.06,0.02,0.04,0.39,0.11,0.0,0.0,0.0,0.0,0.0,0.06,0.74,0.12,0.0,0.04,0.89,0.0,1.54,8.26,0.36883547451305426,1
21.75,137.03,5.562866665001382,7.68,1.76,0.25,-1.1451091954022985,1.29,0.34,0.34,0.0,0.23,0.05,0.37,1.69,1.9,0.22,0.815,0.0,0.0,0.0,0.01,0.0,0.08,0.14,0.09,0.0,0.0,0.0,0.0,0.01,0.01,0.75,0.12,0.0,0.0,1.03,0.0,1.53,6.72,0.375632183908046,1
25.43,150.57,4.843055747755286,9.79,1.12,0.19,-0.2339987809673616,1.34,0.3,0.3,0.05,0.24,0.12,0.72,1.72,2.28,0.33,0.655,0.0,0.0,0.0,0.09,0.02,0.0,0.21,0.1,0.0,0.0,0.0,0.0,0.0,0.09,0.71,0.06,0.0,0.01,0.95,0.0,1.85,8.11,0.3948092803775069,1
22.02,131.73,5.155643079869275,8.46,1.16,0.18,-1.4612372388737498,0.75,0.16,0.16,0.02,0.29,0.14,0.46,1.73,2.13,0.39,0.565,0.0,0.0,0.0,0.19,0.06,0.1,0.13,0.08,0.0,0.0,0.0,0.0,0.0,0.22,0.39,0.01,0.0,0.0,0.49,0.0,1.23,7.7,0.3905540417801998,1
28.91,173.96,5.005071044916843,11.51,1.12,0.25,1.6114306122448987,1.22,0.16,0.16,0.08,0.11,0.09,0.86,1.63,2.72,0.51,0.535,0.0,0.0,0.0,0.22,0.0,0.07,0.34,0.07,0.0,0.0,0.0,0.0,0.0,0.23,0.51,0.02,0.0,0.0,0.49,0.0,2.06,9.13,0.3562781044621238,1
25.19,154.5,5.298515005647134,9.19,1.88,0.24,-0.036880547836441124,1.62,0.24,0.24,0.01,0.16,0.07,0.51,1.73,2.03,0.19,0.505,0.0,0.0,0.0,0.09,0.0,0.06,0.24,0.14,0.0,0.0,0.0,0.0,0.0,0.09,0.69,0.11,0.0,0.0,0.81,0.0,1.71,8.04,0.3537117903930131,1
26.01,158.34,5.230672537697777,10.05,1.71,0.17,0.22479580930411558,1.56,0.23,0.23,0.0,0.18,0.08,0.6,1.9,2.56,0.3,0.51,0.0,0.0,0.0,0.22,0.02,0.1,0.26,0.2,0.0,0.0,0.0,0.0,0.0,0.24,0.66,0.1,0.0,0.02,0.81,0.0,1.62,8.48,0.394079200307574,1
26.55,160.33,5.315260875033074,10.85,1.47,0.09,1.0711666666666666,1.07,0.15,0.15,0.01,0.19,0.11,0.42,1.44,2.65,0.32,0.41,0.0,0.0,0.0,0.09,0.0,0.07,0.51,0.02,0.0,0.0,0.0,0.0,0.0,0.09,0.36,0.06,0.0,0.0,0.48,0.0,1.87,8.43,0.3370998116760829,1
19.01,110.15,4.919036420545722,6.84,1.15,0.04,-3.0426965281430824,0.71,0.31,0.31,0.01,0.09,0.22,0.47,1.11,1.23,0.15,0.375,0.0,0.0,0.0,0.0,0.02,0.12,0.03,0.08,0.03,0.0,0.0,0.0,0.0,0.01,0.51,0.05,0.0,0.02,1.03,0.0,1.73,5.3,0.4471330878485008,1
21.46,124.89,4.950959949011915,7.73,1.07,0.05,-2.194877726001863,0.71,0.27,0.27,0.04,0.09,0.21,0.59,1.33,1.46,0.26,0.395,0.0,0.01,0.0,0.02,0.02,0.2,0.02,0.13,0.0,0.0,0.0,0.0,0.0,0.02,0.55,0.01,0.0,0.04,0.89,0.0,1.77,5.93,0.43942218080149115,1
21.6,126.93,5.020285551777485,7.74,1.16,0.11,-2.1837777777777774,1.11,0.34,0.34,0.02,0.17,0.26,0.8,1.2,1.41,0.15,0.535,0.0,0.01,0.0,0.0,0.0,0.34,0.07,0.1,0.01,0.01,0.02,0.0,0.01,0.01,0.71,0.07,0.0,0.08,1.14,0.0,1.94,6.22,0.42407407407407405,1
22.45,131.52,4.792291939460579,7.99,1.02,0.13,-1.6887538975501108,1.05,0.33,0.33,0.03,0.09,0.26,0.74,1.55,1.62,0.24,0.385,0.0,0.02,0.0,0.02,0.0,0.36,0.16,0.06,0.01,0.03,0.0,0.0,0.0,0.04,0.61,0.01,0.0,0.04,1.09,0.0,1.95,6.41,0.4405345211581292,1
26.36,152.43,4.863794456839349,9.54,1.3,0.06,-0.36756661608497687,0.85,0.27,0.27,0.02,0.11,0.19,0.96,1.69,1.86,0.25,0.335,0.0,0.02,0.0,0.01,0.0,0.33,0.09,0.08,0.02,0.02,0.0,0.0,0.0,0.02,0.49,0.03,0.0,0.0,0.89,0.0,1.93,7.81,0.3884673748103187,1
23.9,139.91,4.8182907792829575,8.35,1.03,0.08,-1.0947740585774053,1.14,0.24,0.24,0.02,0.06,0.14,0.81,1.57,1.56,0.31,0.455,0.0,0.0,0.0,0.0,0.0,0.38,0.07,0.11,0.0,0.01,0.0,0.0,0.0,0.01,0.55,0.04,0.0,0.0,0.82,0.0,1.75,6.64,0.4205020920502092,1
21.62,127.6,4.883325710411409,7.12,1.13,0.19,-1.6347957446808508,1.19,0.24,0.24,0.08,0.19,0.31,0.58,1.22,1.65,0.15,0.455,0.0,0.01,0.0,0.01,0.0,0.26,0.06,0.11,0.0,0.01,0.0,0.0,0.0,0.02,0.59,0.04,0.0,0.09,0.81,0.0,1.71,5.92,0.4611470860314524,1
19.61,114.17,4.824809541232097,6.45,0.97,0.09,-2.965761397246304,1.08,0.29,0.29,0.0,0.17,0.23,0.71,1.42,1.22,0.17,0.56,0.0,0.0,0.0,0.01,0.01,0.29,0.11,0.07,0.0,0.06,0.0,0.0,0.0,0.03,0.62,0.05,0.0,0.03,0.9,0.0,1.84,5.73,0.44722080571137174,1
21.73,126.57,4.814166308333219,6.34,1.06,0.07,-2.2117565117349276,1.08,0.33,0.33,0.02,0.2,0.28,0.64,1.58,1.35,0.23,0.505,0.0,0.02,0.0,0.02,0.0,0.2,0.08,0.04,0.02,0.04,0.0,0.0,0.0,0.02,0.73,0.05,0.0,0.11,1.12,0.0,1.88,5.18,0.44776806258628626,1
